ID|Vertical|Site|Pub Date|Title|Author|Editor|Content Type|Content Source|Cost|30 Day Views|30 Day BounceRate|60 Day Views|60 Day BounceRate|90 Day Views|90 Day BounceRate|Lifetime Views
48893|Storage|Enterprise Storage Forum|2010-10-04|EMC NetWorker Gets DD Boost Integration, New Pricing|Kevin Komiega|Kevin Komiega|News|Editor-Written|0.0|691|0.870175|135|0.819048|75|0.793103|966.0
48928|Storage|Enterprise Storage Forum|2010-10-01|How Cache Management Could Eat Your Lunch|Henry Newman|Kevin Komiega|Tutorial/Howto|Freelance|600.0|814|0.621444|114|0.5|66|0.75|1028.0
49006|Storage|Enterprise Storage Forum|2010-11-30|IT and eDiscovery Collections|Christine Taylor|Dave Simpson|Trends|Contributed|0.0|226|0.775862|29|0.826087|255.0
49066|Storage|Enterprise Storage Forum|2010-11-24|Budgeting for Disk Storage, 2010 - 2013|Henry Newman|Dave Simpson|Tutorial/Howto|Freelance|600.0|1475|0.517964|364|0.595745|255|0.701299|2094.0
49137|Storage|Enterprise Storage Forum|2010-11-22|Oracle Says it Isn&#146;t Losing its Lustre|Drew Robb|Dave Simpson|News|Freelance|500.0|872|0.882707|80|0.833333|48|0.8|1000.0
49145|Storage|Enterprise Storage Forum|2010-11-22|Compellent Extends Storage Center SAN Architecture|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|588|0.823389|80|0.894737|62|0.854167|730.0
49182|Storage|Enterprise Storage Forum|2010-11-19|IBM Builds on Hadoop with New Storage Architecture|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|2769|0.825858|255|0.75|170|0.752066|3194.0
49185|Storage|Enterprise Storage Forum|2010-11-19|NetApp Earnings Up on Hardware Revenues|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|256|0.87574|32|0.75|16|0.0|304.0
49186|Storage|Enterprise Storage Forum|2010-11-19|Solid State Disk Market Heats Up|Enterprise Storage Forum Staff|Dave Simpson|Trends|Repurp|0.0|158|0.838235|41|0.727273|17|0.666667|216.0
49236|Storage|Enterprise Storage Forum|2010-11-18|LSI Delivers Solid State Accelerator Card|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|256|0.80137|40|0.888889|28|0.857143|324.0
49237|Storage|Enterprise Storage Forum|2010-11-18|IBM Ousts HP, Oracle With Customer Wins|Enterprise Storage Forum Staff|Dave Simpson|Trends|Repurp|0.0|444|0.767932|37|0.3|10|1.0|491.0
49239|Storage|Enterprise Storage Forum|2010-11-18|Cisco Unveils Virtual Desktop Platform|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|356|0.874046|61|0.875|40|0.945946|457.0
49269|Storage|Enterprise Storage Forum|2010-11-17|Hitachi GST Ships Solid State Disk Drives|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|132|0.727273|28|0.545455|10|0.666667|170.0
49270|Storage|Enterprise Storage Forum|2010-11-17|Silver Peak Virtualizes WAN Optimization Appliance|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|121|0.8|32|0.913043|29|0.904762|182.0
49280|Storage|Enterprise Storage Forum|2010-11-17|Enterasys DCM Software Supports VM Mobility|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|107|0.76|13|1.0|16|1.0|136.0
49309|Storage|Enterprise Storage Forum|2010-11-16|Data Robotics Scores SMB Storage Deal with HP|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|477|0.90107|28|0.73913|20|1.0|525.0
49320|Storage|Enterprise Storage Forum|2010-11-16|The Benefits of 16Gbps Fibre Channel|Enterprise Storage Forum Staff|Dave Simpson|Opinion|Repurp|0.0|121|0.866667|88|0.611111|33|0.692308|242.0
49321|Storage|Enterprise Storage Forum|2010-11-16|BridgeSTOR Launches Application-Optimized Storage Appliances|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|49|0.823529|7|1.0|6|0.0|62.0
49361|Storage|Enterprise Storage Forum|2010-11-15|Brocade Moves FCoE Beyond Top-of-Rack|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|385|0.80597|59|0.8|35|0.909091|479.0
49367|Storage|Enterprise Storage Forum|2010-11-15|EMC Snaps Up Isilon for $2.25 Billion|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|1087|0.851582|52|0.769231|60|0.777778|1199.0
49401|Storage|Enterprise Storage Forum|2010-11-12|IBM's New 'VISION' for Cloud Storage|Enterprise Storage Forum Staff|Dave Simpson|Trends|Repurp|0.0|343|0.719424|99|0.485714|66|0.764706|508.0
49407|Storage|Enterprise Storage Forum|2010-11-12|10 More Ways to Save on Storage|Drew Robb|Dave Simpson|Top 10|Freelance|300.0|946|0.565815|116|0.7|110|0.5|1172.0
49435|Storage|Enterprise Storage Forum|2010-11-11|Riverbed Launches Whitewater Appliance for Cloud Storage|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|62|0.735294|41|0.894737|30|0.956522|133.0
49445|Storage|Enterprise Storage Forum|2010-11-11|Oracle Ops Center Manages Storage Hardware|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|155|0.843137|18|0.857143|12|0.875|185.0
49446|Storage|Enterprise Storage Forum|2010-11-11|Cisco Shows Signs of Weakness in Q1|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|113|0.86747|15|0.666667|12|0.833333|140.0
49447|Storage|Enterprise Storage Forum|2010-11-11|CA Adds Multi-Stream Replication to ARCserve|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|84|0.820513|30|0.666667|15|0.875|129.0
49487|Storage|Enterprise Storage Forum|2010-11-10|EMC Buys Mainframe VTL Maker Bus-Tech|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|929|0.840659|70|0.88|60|0.814815|1059.0
49497|Storage|Enterprise Storage Forum|2010-11-10|NetApp Revamps Storage Hardware, Software Products|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|489|0.852941|49|0.903226|41|0.894737|579.0
49498|Storage|Enterprise Storage Forum|2010-11-10|Dot Hill Moves Into Unified Virtual Storage|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|82|0.780488|8|0.6|9|1.0|99.0
49502|Storage|Enterprise Storage Forum|2010-11-10|Panasas Pushes Scale-Out Storage Performance Envelope|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|130|0.816327|16|0.727273|16|0.727273|162.0
49550|Storage|Enterprise Storage Forum|2010-11-09|Quest to Buy BakBone Software for Data Protection|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|337|0.751055|49|0.833333|33|0.954545|419.0
49553|Storage|Enterprise Storage Forum|2010-11-09|The Slow Climb Out of Storage Management Hell|Henry Newman|Dave Simpson|Opinion|Freelance|600.0|314|0.80597|212|0.858974|102|0.782609|628.0
49589|Storage|Enterprise Storage Forum|2010-11-08|Promise Ships RAID Arrays Based on Jasper Forest|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|58|0.769231|12|0.0|10|1.0|80.0
49590|Storage|Enterprise Storage Forum|2010-11-08|Broadcom Rolls Out Silicon for 100GbE Networks|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|248|0.913265|6|1.0|9|0.333333|263.0
49591|Storage|Enterprise Storage Forum|2010-11-08|Survey Says: Virtual Machine Backups Not Up to Snuff|Enterprise Storage Forum Staff|Dave Simpson|Trends|Repurp|0.0|122|0.756098|30|1.0|14|1.0|166.0
49597|Storage|Enterprise Storage Forum|2010-11-08|IT, eDiscovery and Enlightened Self-Interest|Christine Taylor|Dave Simpson|Opinion|Contributed|0.0|204|0.890909|16|0.727273|25|0.857143|245.0
49637|Storage|Enterprise Storage Forum|2010-11-05|Netgear Adds Replication, Cloud Options to New ReadyNAS Family|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|237|0.821622|49|0.948718|61|0.910714|347.0
49639|Storage|Enterprise Storage Forum|2010-11-05|CIOs Struggling With Data Growth|Enterprise Storage Forum Staff|Dave Simpson|Trends|Repurp|0.0|97|0.75|37|0.823529|21|0.777778|155.0
49676|Storage|Enterprise Storage Forum|2010-11-04|5 Questions With FalconStor CEO James McNiel|Kevin Komiega|Dave Simpson|Top 10|Editor-Written|0.0|1353|0.828096|112|0.781609|46|0.885714|1511.0
49684|Storage|Enterprise Storage Forum|2010-11-04|Oracle Proposes Cloud Management Standard|Enterprise Storage Forum Staff|Dave Simpson|News|Repurp|0.0|64|0.631579|23|0.454545|19|0.625|106.0
49685|Storage|Enterprise Storage Forum|2010-11-04|10 More Reasons to Virtualize Your Data Center|Enterprise Storage Forum Staff|Dave Simpson|Top 10|Repurp|0.0|75|0.787879|22|0.909091|27|0.6|124.0
49686|Storage|Enterprise Storage Forum|2010-11-04|Defusing the Unstructured Data Time Bomb|Enterprise Storage Forum Staff|Dave Simpson|Tutorial/Howto|Repurp|0.0|64|0.852941|18|0.833333|22|1.0|104.0
49719|Storage|Enterprise Storage Forum|2010-11-03|Bocada Attempts to Move Enterprise Users to Prism|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|99|0.83871|13|0.857143|11|0.875|123.0
49765|Storage|Enterprise Storage Forum|2010-11-02|Dell to Buy Boomi for Cloud Integration Platform|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|812|0.839763|35|0.857143|53|0.458333|900.0
49766|Storage|Enterprise Storage Forum|2010-11-02|Marathon Combines DR, Fault Tolerance for SMP Servers|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|91|0.803279|15|0.8|23|0.785714|129.0
49800|Storage|Enterprise Storage Forum|2010-11-01|Avere Systems Speeds Up Tiered NAS Appliances|Kevin Komiega|Dave Simpson|News|Editor-Written|0.0|179|0.726496|16|1.0|39|0.724138|234.0
49810|Storage|Enterprise Storage Forum|2010-11-01|Storage I/O and the Laws of Physics|Henry Newman|Dave Simpson|Opinion|Freelance|600.0|4008|0.619006|457|0.767956|315|0.629214|4780.0
7938|Storage|InfoStor|2010-09-07|VMworld Storage Product Highlights: Round 3|repurp|Dave Simpson|News|Repurp|0.0|861|0.0735294|0|0.0|0|0.0|861.0
7945|Storage|InfoStor|2010-09-02|VMworld Storage Product Highlights: Round 2|Dave Simpson|Dave Simpson|News|Editor-Written|0.0|279|0.2|0|0.0|0|0.0|279.0
8036|Storage|InfoStor|2010-09-01|VMworld Storage Product Highlights: Round 1|Dave Simpson|Dave Simpson|News|Editor-Written|0.0|1061|0.0271084|63|0.466667|0|0.0|1124.0
1170|IT Management|Enterprise IT Planet|2010-05-28|Ethernet Switch, Router Markets Rebound|No Author|Amy Newman|News|Repurp|0.0|32|0.83|11|0.86|5|1.0|60.0
1207|IT Management|Enterprise IT Planet|2010-05-27|10 EMC World Takeaways|No Author|Amy Newman|News|Repurp|0.0|69|0.86|7|0.8|4|0.67|86.0
1323|IT Management|Enterprise IT Planet|2010-05-25|Virtualize Your Way to a More Secure Desktop|No Author|Amy Newman|News|Repurp|0.0|93|0.83|11|1.0|13|1.0|148.0
1358|IT Management|Enterprise IT Planet|2010-05-24|Malware Making It Big in Central, South America|No Author|Amy Newman|News|Repurp|0.0|63|0.82|3|1.0|3|1.0|79.0
1417|IT Management|Enterprise IT Planet|2010-05-21|Open Source  Comes to the Deduplication World|No Author|Amy Newman|Trends|Repurp|0.0|271|0.94|15|1.0|20|0.87|362.0
1479|IT Management|Enterprise IT Planet|2010-05-20|The Emerging Cloud Computing NOC|Sonny Discini|Amy Newman|Trends|Freelance|275.0|139|0.83|24|0.95|22|0.95|284.0
1644|IT Management|Enterprise IT Planet|2010-05-17|Security Heads for the Cloud|No Author|Amy Newman|News|Repurp|0.0|72|0.81|4|1.0|11|0.6|93.0
1708|IT Management|Enterprise IT Planet|2010-05-14|Wireless Networking Gets a Speedbump|No Author|Amy Newman|News|Repurp|0.0|77|0.92|13|0.83|7|0.0|116.0
1796|IT Management|Enterprise IT Planet|2010-05-12|Storage Technologies of the Future Look to Private Cloud|No Author|Amy Newman|News|Repurp|0.0|168|0.73|23|0.77|24|0.83|338.0
1875|IT Management|Enterprise IT Planet|2010-05-11|The Unsustainable IT Data Center Security Budget|Sonny Discini|Amy Newman|Trends|Freelance|275.0|218|0.88|27|0.93|33|0.93|356.0
1983|IT Management|Enterprise IT Planet|2010-05-07|7 Steps to a Secure Wireless Strategy|No Author|Amy Newman|Tips and Tricks|Repurp|0.0|159|0.74|26|1.0|25|0.69|266.0
2061|IT Management|Enterprise IT Planet|2010-05-05|Storage Virtualization, Redux: Arise File Virtualization|Drew Robb|Amy Newman|Trends|Freelance|300.0|235|0.87|49|0.8|20|0.89|412.0
2157|IT Management|Enterprise IT Planet|2010-05-03|Must-Follow Security Practices to Keep Hackers Out of Your Inbox|No Author|Amy Newman|Tips and Tricks|Repurp|0.0|141|0.87|10|0.5|6|0.75|170.0
2447|IT Management|Enterprise IT Planet|2010-06-30|10 Cool Data Storage Startups|No Author|Amy Newman|Top 10|Repurp|0.0|136|0.9|26|0.81|28|0.88|312.0
2504|IT Management|Enterprise IT Planet|2010-06-29|Cloud Computing With Less Security Risk|No Author|Amy Newman|Trends|Repurp|0.0|73|0.93|8|0.5|10|0.5|110.0
2614|IT Management|Enterprise IT Planet|2010-06-25|When Two Networks Become One, the Personal Becomes the Technical|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|40|0.72|5|1.0|6|0.75|86.0
2719|IT Management|Enterprise IT Planet|2010-06-23|Financial Giant Uses  Deduplication to Reduce Virtual Storage Costs|Drew Robb|Amy Newman|Trends|Freelance|300.0|371|0.92|8|1.0|17|0.92|433.0
2823|IT Management|Enterprise IT Planet|2010-06-21|Microsoft Makes Privacy in the Cloud a Priority|No Author|Amy Newman|News|Repurp|0.0|78|0.82|10|0.88|7|1.0|108.0
2882|IT Management|Enterprise IT Planet|2010-06-18|Journey to the Center of the Cloud|Drew Robb|Amy Newman|Trends|Freelance|300.0|178|0.89|25|0.9|13|1.0|238.0
2923|IT Management|Enterprise IT Planet|2010-06-17|Governance Must Improve for Cloud Computing to Thrive: Ovum|Larry Barrett|Amy Newman|News|InternetNews|0.0|276|0.85|30|0.92|32|0.92|446.0
3077|IT Management|Enterprise IT Planet|2010-06-14|Serious Security Vulnerability in Found Windows XP|Stuart J. Johnston|Amy Newman|News|Repurp|0.0|306|0.85|52|0.78|30|1.0|551.0
3129|IT Management|Enterprise IT Planet|2010-06-11|Bandwidth Demand Slows but Continues to Grow|No Author|Amy Newman|News|Repurp|0.0|45|0.93|26|0.77|24|0.83|168.0
3160|IT Management|Enterprise IT Planet|2010-06-10|CTERA Brings Data Security to Linux File Systems|No Author|Amy Newman|News|Repurp|0.0|29|0.83|11|0.8|7|1.0|79.0
3312|IT Management|Enterprise IT Planet|2010-06-07|The New Business of Security -- Metrics That Matter|Sonny Discini|Amy Newman|Opinion|Freelance|275.0|150|0.86|24|0.88|14|1.0|232.0
3370|IT Management|Enterprise IT Planet|2010-06-04|Unified Data Center Stacks, the Latest in Storage Technologies|No Author|Amy Newman|Trends|Repurp|0.0|34|0.82|7|1.0|4|1.0|59.0
3516|IT Management|Enterprise IT Planet|2010-06-01|One-Time Passwords via Mobile Phone -- Sound Security Practice or Pain in the Neck?|No Author|Amy Newman|Trends|Repurp|0.0|74|0.87|21|0.71|15|0.83|191.0
3810|IT Management|Enterprise IT Planet|2010-07-29|Security Vulnerabilities Prove Increasingly Costly|No Author|Amy Newman|Trends|Repurp|0.0|79|0.83|21|0.93|6|0.0|119.0
3910|IT Management|Enterprise IT Planet|2010-07-27|FCoE -- the Glue That Holds Networking and Storage Together|Drew Robb|Amy Newman|Trends|Freelance|300.0|582|0.88|27|0.96|27|0.863636|697.0
4075|IT Management|Enterprise IT Planet|2010-07-22|IPS Market Approaches $1 Billion|No Author|Amy Newman|News|Repurp|0.0|57|0.9|30|0.79|17|0.75|128.0
4130|IT Management|Enterprise IT Planet|2010-07-21|U.S. Named Top Spammer|No Author|Amy Newman|News|Repurp|0.0|56|0.95|4|1.0|35|0.84|109.0
4276|IT Management|Enterprise IT Planet|2010-07-16|Grow Your Own VPN: Building OpenVPN on a DD-WRT Router|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|154|0.83|63|0.93|47|0.930233|350.0
4317|IT Management|Enterprise IT Planet|2010-07-15|Storage Arrays Critical to vSphere 4.1 Enhancements|No Author|Amy Newman|Opinion|Repurp|0.0|55|0.69|22|0.92|29|0.75|162.0
4453|IT Management|Enterprise IT Planet|2010-07-12|How Regulatory Compliance Can Make for Better Security Practices|Sonny Discini|Amy Newman|Opinion|Freelance|275.0|121|0.9|18|0.58|15|0.923077|193.0
4517|IT Management|Enterprise IT Planet|2010-07-09|Windows Server 2008 R2 High Availability Technology Options|Marcin Policht|Amy Newman|Tutorial/Howto|Freelance|250.0|318|0.95|192|0.98|213|0.960784|1136.0
4649|IT Management|Enterprise IT Planet|2010-07-06|4  Must-Follow Security Practices for iPhones in the Enterprise|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|170|0.87|8|0.5|13|0.714286|213.0
4764|IT Management|Enterprise IT Planet|2010-07-01|Looking Behind the Curtains in Your Virtual Environment|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|46|0.76|1|0.0|6|1.0|60.0
5121|IT Management|Enterprise IT Planet|2010-08-26|Live Migration Brings High Availability  to Windows|No Author|Amy Newman|Tips and Tricks|Repurp|0.0|54|0.88|11|0.5|5|1.0|75.0
5170|IT Management|Enterprise IT Planet|2010-08-25|5 Free and Open NAS Servers to Check Out|No Author|Amy Newman|Top 10|Repurp|0.0|88|0.9|123|0.833333|97|0.865854|474.0
5252|IT Management|Enterprise IT Planet|2010-08-23|Protect Your Server OSes From Unplugged Security Vulnerabilities|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|39|0.83|8|1.0|4|1.0|59.0
5342|IT Management|Enterprise IT Planet|2010-08-19|Choosing an Open Source Systems Management Solution|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|167|0.78|21|0.9|11|1.0|210.0
5359|IT Management|Enterprise IT Planet|2010-08-18|10 Most Important Storage Acquisitions of 2010|No Author|Amy Newman|Top 10|Repurp|0.0|249|0.86|17|0.866667|14|0.909091|309.0
5465|IT Management|Enterprise IT Planet|2010-08-16|Symantec Warns of New Security Breach|No Author|Amy Newman|News|Repurp|0.0|181|0.84|71|0.846154|10|1.0|330.0
5593|IT Management|Enterprise IT Planet|2010-08-12|Grow Your Own VPN: Setting Up and Configuring OpenVPN on a DD-WRT Router|No Author|Amy Newman|Tutorial/Howto|Repurp|0.0|144|0.86|56|0.916667|69|0.942308|400.0
5641|IT Management|Enterprise IT Planet|2010-08-11|Data Compression vs. Deduplication|Drew Robb|Amy Newman|Trends|Freelance|300.0|281|0.9|78|0.909091|75|0.928571|577.0
5700|IT Management|Enterprise IT Planet|2010-08-09|10 Web Malware Threats  to Watch Out For|No Author|Amy Newman|Top 10|Repurp|0.0|120|0.82|26|0.764706|11|0.6|188.0
5926|IT Management|Enterprise IT Planet|2010-08-02|Social Media -- What's the Real Impact to the Organization?|Sonny Discini|Amy Newman|Trends|Freelance|275.0|407|0.88|42|0.888889|72|0.938462|656.0
7398|IT Management|Enterprise IT Planet|2010-09-22|Building a Private Cloud at Los Alamos|Drew Robb|James Maguire|Trends|Freelance|300.0|135|0.735849|41|0.5|21|0.9375|215.0
7446|IT Management|Enterprise IT Planet|2010-09-21|Google Boosts  App Security for the Cloud|David Needle|James Maguire|News|InternetNews|0.0|126|0.912621|70|0.901961|15|1.0|257.0
7587|IT Management|Enterprise IT Planet|2010-09-16|Cisco's New Data Center Architecture Unifies Network Services|Sean Michael Kerner|James Maguire|News|InternetNews|0.0|53|0.823529|40|0.75|18|0.888889|176.0
7606|IT Management|Enterprise IT Planet|2010-09-15|10 Storage Takeaways From VMworld|Drew Robb|James Maguire|Top 10|Freelance|300.0|90|0.901639|8|0.0|3|0.0|104.0
7692|IT Management|Enterprise IT Planet|2010-09-13|Examining Ediscovery|Sonny Discini|Amy Newman|Tutorial/Howto|Freelance|250.0|260|0.832461|13|0.75|2|1.0|278.0
48126|IT Management|Enterprise IT Planet|2010-10-28|IT Salaries Headed Up (Modestly) in 2011|James Maguire|James Maguire|Trends|Repurp|0.0|45|0.538462|5|0.75|14|0.846154|68.0
48174|IT Management|Enterprise IT Planet|2010-10-27|The Perils of Cache Management|Henry Newman|James Maguire|Tutorial/Howto|Repurp|0.0|22|0.75|1|0.0|2|0.0|25.0
48253|IT Management|Enterprise IT Planet|2010-10-25|Gartner: Mobile Market Headed Up -- Sharply|Stuart J. Johnston|James Maguire|Trends|Repurp|0.0|155|0.813187|21|0.875|6|0.8|184.0
48292|IT Management|Enterprise IT Planet|2010-10-22|Cisco Virtual Switches Ride Cloud Trend|Drew Robb|James Maguire|Trends|Freelance|300.0|199|0.837607|4|1.0|0|0.0|204.0
48345|IT Management|Enterprise IT Planet|2010-10-21|Your Servers: Reboot or Not?|Scott Alan Miller|James Maguire|Trends|Freelance|300.0|99|0.673913|7|0.666667|6|0.75|113.0
48384|IT Management|Enterprise IT Planet|2010-10-20|IT Budgets Inch Up with Cloud, Context Computing||James Maguire|Trends|Repurp|0.0|141|0.428571|16|0.714286|2|1.0|162.0
48426|IT Management|Enterprise IT Planet|2010-10-19|End of an Era? Ozzie Departs Microsoft|Stuart J. Johnston|James Maguire|News|Repurp|0.0|24|1.0|1|0.0|0|0.0|25.0
48622|IT Management|Enterprise IT Planet|2010-10-12|Network Security \"Theater\": Just an Expensive Show?|Sonny Discini|James Maguire|Tutorial/Howto|Freelance|300.0|62|0.866667|0|0.0|14|0.75|80.0
48763|IT Management|Enterprise IT Planet|2010-10-07|Windows 7 Enterprise Deployments to Surge?|Stuart J. Johnston|James Maguire|News|Repurp|0.0|42|0.882353|0|0.0|0|0.0|42.0
48796|IT Management|Enterprise IT Planet|2010-10-06|Making Dedupe Faster|Drew Robb|James Maguire|Tutorial/Howto|Repurp|0.0|146|0.854701|25|0.9|12|0.909091|192.0
49072|IT Management|Enterprise IT Planet|2010-11-24|Microsoft Office Challenger: Google's Cloud Connect|David Needle|James Maguire|News|InternetNews|0.0|41|0.842105|1|0.0|0|0.0|42.0
49153|IT Management|Enterprise IT Planet|2010-11-22|Virtualization Survey: Mission Critical Virtualization Lags|Drew Robb|James Maguire|Trends|Freelance|300.0|234|0.724638|18|0.833333|9|0.5|261.0
